time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-22 00:00:00+00:00,1,1,1.0,1.0
2025-01-23 00:00:00+00:00,7,2,18.0,1.0
2025-01-24 00:00:00+00:00,9,2,15.0,1.0
2025-01-25 00:00:00+00:00,1,1,3.0,1.0
2025-01-26 00:00:00+00:00,1,1,1.0,1.0
2025-01-27 00:00:00+00:00,9,4,4.0,1.0
2025-01-28 00:00:00+00:00,1,1,2.0,1.0
2025-01-29 00:00:00+00:00,29,10,12.0,2.0
2025-01-30 00:00:00+00:00,7,3,3.0,1.0
2025-01-31 00:00:00+00:00,5,4,2.0,1.0
2025-02-01 00:00:00+00:00,6,3,,
2025-02-02 00:00:00+00:00,2,2,,
2025-02-03 00:00:00+00:00,8,5,1.0,1.0
2025-02-04 00:00:00+00:00,2,2,1.0,1.0
